"Date","Island","Site","Temperature","Salinity","Chlorophyll","Iron","Nitrate","Phosphate","Silicate","Oxygen","pH"
1995-09-01,"Cleofas","Cleofas1",28.5113258361816,33.9572067260742,0.231376558542252,0.00233944854699075,0.266455829143524,0.00882835499942303,5.75096940994263,199.593170166016,8.04955673217773
1995-10-01,"Cleofas","Cleofas1",29.2865581512451,33.074405670166,0.144213676452637,0.00147390423808247,0.00947091728448868,0.0660156086087227,4.17012500762939,200.324981689453,8.03219890594482
1995-11-01,"Cleofas","Cleofas1",28.0680465698242,34.0500831604004,0.133042633533478,0.00168166356161237,0.00762102799490094,0.1184943318367,3.86178088188171,204.734817504883,8.04081630706787
1995-12-01,"Cleofas","Cleofas1",26.4605751037598,34.2629432678223,0.124814487993717,0.00141817843541503,0.0071747237816453,0.16345751285553,3.64349579811096,208.162200927734,8.05135250091553
1996-01-01,"Cleofas","Cleofas1",24.1741065979004,34.3651809692383,0.131557688117027,0.00124201888684183,0.00779031217098236,0.222400724887848,3.29885482788086,213.264205932617,8.0691442489624
1996-02-01,"Cleofas","Cleofas1",24.5510540008545,34.2308654785156,0.126086607575417,0.00207718391902745,0.00819915439933538,0.249529421329498,3.44087910652161,214.508682250977,8.06693077087402
1996-03-01,"Cleofas","Cleofas1",24.4760246276855,34.3001136779785,0.120400570333004,0.00191513902973384,0.00918790139257908,0.251409083604813,3.63436436653137,215.049865722656,8.06380367279053
1996-04-01,"Cleofas","Cleofas1",25.074239730835,34.188892364502,0.139144703745842,0.00109829008579254,0.01132005546242,0.242519915103912,3.29397773742676,214.386871337891,8.05317974090576
1996-05-01,"Cleofas","Cleofas1",27.5633888244629,34.3133239746094,0.160613104701042,0.001897684764117,0.0113195516169071,0.23674002289772,3.26362180709839,208.432113647461,8.01623630523682
1996-06-01,"Cleofas","Cleofas1",28.2430934906006,34.0666351318359,0.150572672486305,0.00133190408814698,0.00909047108143568,0.190647333860397,2.93201494216919,204.686676025391,8.00674247741699
1996-07-01,"Cleofas","Cleofas1",28.7962055206299,34.4993667602539,0.144198477268219,0.00117169029545039,0.00933441706001759,0.141898363828659,2.70947813987732,201.471710205078,8.00557422637939
1996-08-01,"Cleofas","Cleofas1",29.0874462127686,33.6930809020996,0.13437582552433,0.000796699489001185,0.00900379475206137,0.171562984585762,2.70793652534485,199.175247192383,7.99982213973999
1996-09-01,"Cleofas","Cleofas1",29.2249755859375,33.8278045654297,0.130896851420403,0.000731609179638326,0.00845547392964363,0.153193920850754,2.4739785194397,198.029693603516,8.00970840454102
1996-10-01,"Cleofas","Cleofas1",29.2418365478516,33.3911285400391,0.133661687374115,0.000894233118742704,0.0083261551335454,0.117765910923481,2.86663579940796,198.969955444336,8.02176570892334
1996-11-01,"Cleofas","Cleofas1",27.8865451812744,33.794132232666,0.12147905677557,0.00116413622163236,0.00721618067473173,0.155545577406883,3.2574737071991,203.627517700195,8.02647018432617
1996-12-01,"Cleofas","Cleofas1",25.6664943695068,33.7510566711426,0.114725716412067,0.00124202179722488,0.00689670676365495,0.191679805517197,3.02170252799988,208.600830078125,8.04517841339111
1997-01-01,"Cleofas","Cleofas1",24.0216426849365,33.927360534668,0.150165140628815,0.00129928311798722,0.00791837368160486,0.24706894159317,2.99244856834412,213.456176757812,8.06443119049072
1997-02-01,"Cleofas","Cleofas1",23.3225574493408,33.9403762817383,0.178719103336334,0.000923821469768882,0.00868165213614702,0.250375837087631,2.55070805549622,214.931701660156,8.0772705078125
1997-03-01,"Cleofas","Cleofas1",23.834716796875,34.1197052001953,0.147563517093658,0.00117171427700669,0.00891682785004377,0.218166097998619,2.65943765640259,213.591583251953,8.06767749786377
1997-04-01,"Cleofas","Cleofas1",24.1987400054932,33.8647804260254,0.131952807307243,0.000877906568348408,0.00785743724554777,0.168434247374535,2.5482964515686,210.306167602539,8.06640625
1997-05-01,"Cleofas","Cleofas1",27.2073364257812,34.2124252319336,0.16263522207737,0.00220453110523522,0.011534065939486,0.152741506695747,2.79628562927246,207.661865234375,8.04077339172363
1997-06-01,"Cleofas","Cleofas1",28.8966464996338,33.9398002624512,0.142038866877556,0.00167520635295659,0.00922212470322847,0.10321207344532,1.98077142238617,202.790466308594,8.02043151855469
1997-07-01,"Cleofas","Cleofas1",30.3969326019287,34.0848350524902,0.153809130191803,0.00108215108048171,0.00982853211462498,0.137653112411499,1.5287618637085,199.910018920898,8.01680183410645
1997-08-01,"Cleofas","Cleofas1",30.9561576843262,32.8231391906738,0.213723406195641,0.00217126379720867,0.01547213178128,0.0468571148812771,3.297518491745,199.364517211914,8.02773571014404
1997-09-01,"Cleofas","Cleofas1",30.6596240997314,33.5735740661621,0.130306497216225,0.000619369326159358,0.0084724398329854,0.115109823644161,1.71323668956757,197.338790893555,8.02272415161133
1997-10-01,"Cleofas","Cleofas1",30.2246017456055,33.6653709411621,0.12391485273838,0.000561207183636725,0.0085372319445014,0.127243891358376,1.87298905849457,197.44059753418,8.03067207336426
1997-11-01,"Cleofas","Cleofas1",28.7594528198242,33.601131439209,0.128600180149078,0.000782087270636111,0.00642073946073651,0.120799094438553,2.18304562568665,200.208862304688,8.04610157012939
1997-12-01,"Cleofas","Cleofas1",27.7770385742188,33.4397773742676,0.125931426882744,0.000955906813032925,0.00568294432014227,0.14037811756134,2.18461227416992,203.699508666992,8.06235599517822
1998-01-01,"Cleofas","Cleofas1",26.2669715881348,33.6032943725586,0.168510898947716,0.000694821879733354,0.00872870907187462,0.164617493748665,2.00080847740173,207.831527709961,8.07791614532471
1998-02-01,"Cleofas","Cleofas1",24.7217388153076,33.863883972168,0.246828466653824,0.000597622885834426,0.0181210674345493,0.196736931800842,2.17621946334839,212.625961303711,8.08609676361084
1998-03-01,"Cleofas","Cleofas1",24.5178985595703,33.8627700805664,0.173198953270912,0.00105522712692618,0.0102977966889739,0.199457675218582,2.34325861930847,215.360076904297,8.08635807037354
1998-04-01,"Cleofas","Cleofas1",24.6247940063477,33.9678611755371,0.123740546405315,0.000923199753742665,0.00930943340063095,0.179993197321892,2.35134696960449,214.809936523438,8.08174800872803
1998-05-01,"Cleofas","Cleofas1",26.3573665618896,33.7307434082031,0.180796340107918,0.00216319365426898,0.0140432268381119,0.137156337499619,3.11987829208374,210.508758544922,8.06340885162354
1998-06-01,"Cleofas","Cleofas1",28.5742835998535,33.6510887145996,0.157123580574989,0.000947540975175798,0.0120300194248557,0.130952730774879,1.92407822608948,202.379013061523,8.02425575256348
1998-07-01,"Cleofas","Cleofas1",29.4128456115723,33.1724090576172,0.133488267660141,0.000506644952110946,0.00872023403644562,0.107521988451481,1.89117205142975,198.718154907227,8.01927661895752
1998-08-01,"Cleofas","Cleofas1",30.3452949523926,33.1577796936035,0.162036776542664,0.000710516527760774,0.0108673805370927,0.0965009182691574,2.15356492996216,198.133239746094,8.0211296081543
1998-09-01,"Cleofas","Cleofas1",29.1844596862793,33.8991165161133,0.142749205231667,0.0010525060351938,0.00825470313429832,0.073372446000576,2.80924701690674,196.581619262695,8.02991390228271
1998-10-01,"Cleofas","Cleofas1",29.2626132965088,33.6088104248047,0.129111096262932,0.000819859269540757,0.00934494566172361,0.136529758572578,2.5507800579071,198.682464599609,8.0221061706543
1998-11-01,"Cleofas","Cleofas1",27.8273334503174,33.7681541442871,0.124996349215508,0.000958015269134194,0.00745264999568462,0.140983417630196,2.69358444213867,202.624084472656,8.04183006286621
1998-12-01,"Cleofas","Cleofas1",25.2517280578613,34.0042533874512,0.130707755684853,0.00179601507261395,0.00679941615089774,0.13948480784893,4.03867244720459,209.129516601562,8.07394790649414
1999-01-01,"Cleofas","Cleofas1",23.7752571105957,34.1968307495117,0.116321690380573,0.000888314913026989,0.00700274622067809,0.178760662674904,2.57383871078491,211.177520751953,8.07833385467529
1999-02-01,"Cleofas","Cleofas1",23.2518653869629,34.2502098083496,0.129638388752937,0.00114966148976237,0.00759271997958422,0.249329328536987,2.8751437664032,215.952087402344,8.07732009887695
1999-03-01,"Cleofas","Cleofas1",23.5462799072266,34.2210807800293,0.116623632609844,0.00132684234995395,0.00813834648579359,0.277437627315521,3.17481255531311,217.342010498047,8.07006454467773
1999-04-01,"Cleofas","Cleofas1",23.6840839385986,33.8982429504395,0.142801463603973,0.0018249744316563,0.0102793509140611,0.278943330049515,3.92243432998657,216.233474731445,8.06083393096924
1999-05-01,"Cleofas","Cleofas1",26.1131629943848,33.8535003662109,0.169858559966087,0.00197476986795664,0.0141313653439283,0.373536288738251,2.83862566947937,210.003143310547,8.01756477355957
1999-06-01,"Cleofas","Cleofas1",28.1276931762695,34.1007041931152,0.162342920899391,0.00168515800032765,0.0111118908971548,0.299380362033844,2.78829431533813,204.236434936523,7.99506282806396
1999-07-01,"Cleofas","Cleofas1",28.8201713562012,34.2573394775391,0.137469246983528,0.00117279170081019,0.009994151070714,0.185151115059853,2.30890870094299,200.829040527344,8.01256656646729
1999-08-01,"Cleofas","Cleofas1",29.9945297241211,34.1676139831543,0.163127109408379,0.00149502966087312,0.00975237879902124,0.121944449841976,2.86715769767761,199.559143066406,8.01173400878906
1999-09-01,"Cleofas","Cleofas1",29.1689014434814,34.0288543701172,0.132384240627289,0.000848943134769797,0.00923534482717514,0.146142601966858,2.42451596260071,198.162246704102,8.01601886749268
1999-10-01,"Cleofas","Cleofas1",29.224422454834,33.7519645690918,0.149254143238068,0.00114217982627451,0.010744558647275,0.133982717990875,2.85951209068298,199.669082641602,8.02445697784424
1999-11-01,"Cleofas","Cleofas1",28.1083908081055,33.9886131286621,0.118574880063534,0.00143176061101258,0.00723325926810503,0.235801741480827,2.91607069969177,206.014877319336,8.01360034942627
1999-12-01,"Cleofas","Cleofas1",25.2104377746582,34.14501953125,0.116120539605618,0.00163340743165463,0.00762742524966598,0.295078188180923,3.61168932914734,212.566314697266,8.04336929321289
2000-01-01,"Cleofas","Cleofas1",23.6201324462891,34.2850723266602,0.123987048864365,0.00154498335905373,0.00858500879257917,0.39243558049202,3.69207191467285,216.865371704102,8.05062484741211
2000-02-01,"Cleofas","Cleofas1",24.2299251556396,34.2631912231445,0.115388363599777,0.00105124048423022,0.00775769352912903,0.346856027841568,2.89246726036072,214.279846191406,8.05066013336182
2000-03-01,"Cleofas","Cleofas1",23.7497158050537,34.1422920227051,0.125330954790115,0.0023155715316534,0.00817441195249557,0.402810305356979,3.29772806167603,213.946990966797,8.04227256774902
2000-04-01,"Cleofas","Cleofas1",24.5297889709473,33.8236885070801,0.167389273643494,0.00294099492020905,0.0119893373921514,0.454929500818253,3.99624681472778,212.630752563477,8.02148723602295
2000-05-01,"Cleofas","Cleofas1",27.0647010803223,33.7808685302734,0.18365316092968,0.00244343467056751,0.0144772185012698,0.353262364864349,3.28859066963196,208.131683349609,8.01181507110596
2000-06-01,"Cleofas","Cleofas1",28.5735645294189,34.7199630737305,0.133216112852097,0.000736221671104431,0.00893987249583006,0.249896913766861,2.32502794265747,202.365478515625,8.00230026245117
2000-07-01,"Cleofas","Cleofas1",29.727481842041,34.2360000610352,0.143052443861961,0.00122601690236479,0.00874737650156021,0.227195709943771,2.43755483627319,200.058044433594,7.99435710906982
2000-08-01,"Cleofas","Cleofas1",30.4460182189941,33.4241104125977,0.240863189101219,0.00231538317166269,0.014653786085546,0.137461870908737,3.62207961082458,199.803314208984,8.00974082946777
2000-09-01,"Cleofas","Cleofas1",29.5242786407471,34.3865165710449,0.17325896024704,0.00154026655945927,0.0110866324976087,0.172983035445213,3.23242473602295,198.929229736328,8.0088586807251
2000-10-01,"Cleofas","Cleofas1",29.5336589813232,33.7130012512207,0.147663399577141,0.00128545670304447,0.00961168017238379,0.201905503869057,2.91366195678711,199.465301513672,8.00364685058594
2000-11-01,"Cleofas","Cleofas1",27.520637512207,33.9024925231934,0.114160530269146,0.00133622391149402,0.00615201471373439,0.253845930099487,2.87110018730164,202.574935913086,8.01243305206299
2000-12-01,"Cleofas","Cleofas1",26.4428558349609,34.2384948730469,0.116576492786407,0.00131993344984949,0.00685888715088367,0.257645815610886,3.08009028434753,207.532043457031,8.03745079040527
2001-01-01,"Cleofas","Cleofas1",25.263973236084,34.2908248901367,0.115923941135406,0.00102779804728925,0.0061500072479248,0.236100167036057,2.98172760009766,207.198287963867,8.04929542541504
2001-02-01,"Cleofas","Cleofas1",23.7480869293213,34.3903541564941,0.117454551160336,0.00135918147861958,0.00645316438749433,0.33540278673172,3.29400539398193,212.894561767578,8.05259990692139
2001-03-01,"Cleofas","Cleofas1",22.7036323547363,34.4108734130859,0.110782019793987,0.00102809921372682,0.0070000528357923,0.298725426197052,2.84846067428589,212.06657409668,8.05294227600098
2001-04-01,"Cleofas","Cleofas1",24.225399017334,34.0105094909668,0.137412250041962,0.00148160324897617,0.0123072890564799,0.359320938587189,3.44972562789917,216.17790222168,8.03953075408936
2001-05-01,"Cleofas","Cleofas1",25.7732048034668,33.9988098144531,0.191643893718719,0.00287858373485506,0.0146889546886086,0.355902522802353,3.59561038017273,208.807739257812,8.01504802703857
2001-06-01,"Cleofas","Cleofas1",27.7511711120605,33.315071105957,0.255493551492691,0.00281026400625706,0.0185699108988047,0.256599098443985,3.37484264373779,204.734436035156,8.01812171936035
2001-07-01,"Cleofas","Cleofas1",29.8599586486816,34.4367904663086,0.160296529531479,0.00139657233376056,0.00978347193449736,0.232685849070549,2.95891237258911,201.477813720703,7.98729467391968
2001-08-01,"Cleofas","Cleofas1",30.3569660186768,34.4406394958496,0.139014661312103,0.000869159062858671,0.00833091512322426,0.238044261932373,2.64832830429077,199.391815185547,7.98408794403076
2001-09-01,"Cleofas","Cleofas1",29.569242477417,34.0454597473145,0.12219225615263,0.000913226685952395,0.00749060977250338,0.229286044836044,2.62205147743225,198.327972412109,7.99469375610352
2001-10-01,"Cleofas","Cleofas1",29.0767002105713,33.8355026245117,0.143611967563629,0.00104857364203781,0.0101710371673107,0.243471592664719,2.64972472190857,200.632675170898,8.00920581817627
2001-11-01,"Cleofas","Cleofas1",28.6900444030762,33.9250602722168,0.154650017619133,0.001755804521963,0.00844657234847546,0.169532015919685,3.82258701324463,201.450149536133,8.03050708770752
2001-12-01,"Cleofas","Cleofas1",25.7769508361816,34.3556480407715,0.129558518528938,0.00148511293809861,0.00673914002254605,0.336524873971939,3.13814330101013,206.314071655273,8.02773189544678
2002-01-01,"Cleofas","Cleofas1",24.3295574188232,34.4603996276855,0.113950036466122,0.00141933641862124,0.00670885900035501,0.369249999523163,3.62808156013489,209.559722900391,8.04621601104736
2002-02-01,"Cleofas","Cleofas1",24.7335414886475,34.3938636779785,0.110441267490387,0.00124991475604475,0.00674818735569715,0.367691934108734,3.24434518814087,211.631774902344,8.0475902557373
2002-03-01,"Cleofas","Cleofas1",25.3230800628662,34.3361015319824,0.110924012959003,0.000632295617833734,0.00667945481836796,0.296113133430481,2.66232657432556,210.756225585938,8.05312156677246
2002-04-01,"Cleofas","Cleofas1",25.811710357666,34.4525413513184,0.148880809545517,0.00201842142269015,0.0100273424759507,0.329349517822266,3.45125341415405,210.385620117188,8.03811264038086
2002-05-01,"Cleofas","Cleofas1",28.0602874755859,34.6671524047852,0.157389387488365,0.0023038717918098,0.0104605304077268,0.24550773203373,2.91478157043457,204.508773803711,8.01531791687012
2002-06-01,"Cleofas","Cleofas1",28.5550136566162,32.9513168334961,0.215984463691711,0.00240349443629384,0.0116674397140741,0.156103953719139,2.77451109886169,202.298095703125,8.03049564361572
2002-07-01,"Cleofas","Cleofas1",29.9508800506592,34.1570854187012,0.200706362724304,0.0017238378059119,0.0121919987723231,0.176179423928261,2.99863028526306,201.121688842773,8.00925445556641
2002-08-01,"Cleofas","Cleofas1",30.7907600402832,34.0487174987793,0.148849293589592,0.000772207218687981,0.00906664784997702,0.248296588659286,2.56541132926941,198.443069458008,7.98740196228027
2002-09-01,"Cleofas","Cleofas1",30.0423774719238,34.200984954834,0.120800502598286,0.000870589981786907,0.00681113265454769,0.246907994151115,2.47624969482422,198.250869750977,7.98704195022583
2002-10-01,"Cleofas","Cleofas1",30.0443248748779,34.0997161865234,0.170106649398804,0.00152781105134636,0.0102599188685417,0.161934703588486,3.81877255439758,198.917526245117,8.01351356506348
2002-11-01,"Cleofas","Cleofas1",27.9217414855957,34.2285118103027,0.150995418429375,0.00177532236557454,0.00679497187957168,0.202865853905678,4.28955841064453,200.943283081055,8.02454376220703
2002-12-01,"Cleofas","Cleofas1",27.0641899108887,34.0103569030762,0.130993440747261,0.00122547172941267,0.00587795954197645,0.241825938224792,2.93757176399231,203.642944335938,8.0358772277832
2003-01-01,"Cleofas","Cleofas1",25.9047451019287,34.0860481262207,0.131385132670403,0.000835608749184757,0.0068656881339848,0.240170568227768,2.63953804969788,208.529586791992,8.06033611297607
2003-02-01,"Cleofas","Cleofas1",25.9681186676025,34.1142692565918,0.113699927926064,0.00111312349326909,0.00655612768605351,0.274329364299774,2.38579106330872,208.697204589844,8.05473709106445
2003-03-01,"Cleofas","Cleofas1",23.7685508728027,34.3296051025391,0.103295147418976,0.00110489479266107,0.00720425182953477,0.391999453306198,3.2370662689209,214.052169799805,8.0479736328125
2003-04-01,"Cleofas","Cleofas1",24.7639846801758,34.2015151977539,0.159753248095512,0.00227543106302619,0.0126093048602343,0.435583293437958,4.17677640914917,215.157089233398,8.03207778930664
2003-05-01,"Cleofas","Cleofas1",27.2233638763428,34.2598152160645,0.17039629817009,0.00238215853460133,0.0133616486564279,0.421702474355698,4.14032220840454,209.730895996094,8.00268936157227
2003-06-01,"Cleofas","Cleofas1",27.8281784057617,32.9687004089355,0.178707614541054,0.00244211824610829,0.0126894395798445,0.421113431453705,3.2474570274353,203.267456054688,7.9882755279541
2003-07-01,"Cleofas","Cleofas1",29.5579776763916,34.3575553894043,0.149393513798714,0.00119473552331328,0.00839521456509829,0.307684034109116,2.44153451919556,200.61540222168,7.98566293716431
2003-08-01,"Cleofas","Cleofas1",30.3570785522461,34.5400543212891,0.144430249929428,0.00087619770783931,0.00873658806085587,0.293241173028946,2.17375731468201,199.641876220703,7.9825611114502
2003-09-01,"Cleofas","Cleofas1",29.852237701416,33.9431419372559,0.156842589378357,0.000989904627203941,0.0127074038609862,0.302332639694214,2.40993785858154,199.14697265625,7.98071098327637
2003-10-01,"Cleofas","Cleofas1",29.8092365264893,34.2251052856445,0.145022094249725,0.00111637427471578,0.0121982749551535,0.299547076225281,2.62480735778809,200.348022460938,7.9904203414917
2003-11-01,"Cleofas","Cleofas1",28.225923538208,34.2889404296875,0.126373305916786,0.00161810766439885,0.00676979729905725,0.327885448932648,3.39161014556885,202.892990112305,8.005934715271
2003-12-01,"Cleofas","Cleofas1",26.2111263275146,34.3361854553223,0.123596116900444,0.00184396735858172,0.00699260365217924,0.369758665561676,3.58913469314575,206.297439575195,8.02476692199707
2004-01-01,"Cleofas","Cleofas1",24.7589797973633,34.344970703125,0.134813264012337,0.001706677605398,0.00728108361363411,0.427198439836502,3.30972123146057,211.057250976562,8.03586959838867
2004-02-01,"Cleofas","Cleofas1",23.6270580291748,34.4341773986816,0.12685963511467,0.00114185176789761,0.00726657640188932,0.470294386148453,2.99323415756226,215.639465332031,8.04439735412598
2004-03-01,"Cleofas","Cleofas1",24.5307769775391,34.3787727355957,0.126301482319832,0.00138877716381103,0.00983843393623829,0.468389451503754,2.96284699440002,215.944137573242,8.0270471572876
2004-04-01,"Cleofas","Cleofas1",25.3355712890625,34.3997955322266,0.130388140678406,0.00114450103137642,0.00888729467988014,0.366030305624008,2.5759916305542,211.269958496094,8.02269744873047
2004-05-01,"Cleofas","Cleofas1",27.2753944396973,33.6220359802246,0.204017981886864,0.00295734126120806,0.0167361069470644,0.454547911882401,3.52755188941956,207.996383666992,7.99337339401245
2004-06-01,"Cleofas","Cleofas1",29.2053718566895,33.9964752197266,0.166703939437866,0.00147240574005991,0.0128064472228289,0.366827309131622,2.60708260536194,201.402313232422,7.97954034805298
2004-07-01,"Cleofas","Cleofas1",30.0226860046387,34.1145248413086,0.141666427254677,0.00125098449643701,0.00872497260570526,0.30149307847023,2.50361633300781,199.208160400391,7.98015594482422
2004-08-01,"Cleofas","Cleofas1",31.1352806091309,34.4862480163574,0.14379608631134,0.00150803336873651,0.0079490439966321,0.263469994068146,2.79791259765625,198.57991027832,7.9780912399292
2004-09-01,"Cleofas","Cleofas1",30.3354892730713,34.1796073913574,0.130208060145378,0.000923644111026078,0.00785712245851755,0.287698775529861,2.51229977607727,197.122985839844,7.9853401184082
2004-10-01,"Cleofas","Cleofas1",30.0371932983398,33.7395935058594,0.129453837871552,0.00104710971936584,0.00667499145492911,0.291841208934784,2.55761337280273,198.135345458984,7.98905229568481
2004-11-01,"Cleofas","Cleofas1",27.7518138885498,34.2311019897461,0.124518379569054,0.00123742024879903,0.00597227644175291,0.300993412733078,3.07168889045715,201.773849487305,8.01336097717285
2004-12-01,"Cleofas","Cleofas1",26.1558246612549,34.2416725158691,0.13417512178421,0.00143766973633319,0.00680402293801308,0.347708612680435,3.40072417259216,207.523727416992,8.03320407867432
2005-01-01,"Cleofas","Cleofas1",25.7474498748779,34.1474151611328,0.113776922225952,0.000876586185768247,0.00673896400257945,0.341697156429291,2.47048997879028,208.16633605957,8.03678417205811
2005-02-01,"Cleofas","Cleofas1",24.8300838470459,34.166187286377,0.118452988564968,0.00130372669082135,0.00693369982764125,0.367816239595413,2.63823318481445,210.613906860352,8.04259395599365
2005-03-01,"Cleofas","Cleofas1",23.2651176452637,34.280200958252,0.106463059782982,0.00120044313371181,0.00664907786995173,0.417669922113419,2.82711744308472,214.022689819336,8.04366588592529
2005-04-01,"Cleofas","Cleofas1",24.6147632598877,34.250186920166,0.136570155620575,0.00186356483027339,0.00972934160381556,0.492563992738724,3.30893111228943,214.184936523438,8.01841068267822
2005-05-01,"Cleofas","Cleofas1",26.0832633972168,34.0526237487793,0.145192578434944,0.00146472116466612,0.00915279984474182,0.424396872520447,2.67520499229431,208.568298339844,8.01594352722168
2005-06-01,"Cleofas","Cleofas1",26.9658546447754,32.802131652832,0.290744304656982,0.00283569958992302,0.0202419105917215,0.450815886259079,3.69495105743408,209.784774780273,8.01311683654785
2005-07-01,"Cleofas","Cleofas1",28.178955078125,33.533203125,0.15144357085228,0.00159493274986744,0.00976667180657387,0.434959501028061,2.68448638916016,202.075988769531,7.98044157028198
2005-08-01,"Cleofas","Cleofas1",29.972526550293,32.0441780090332,0.178154617547989,0.00201632990501821,0.0111506469547749,0.310563176870346,3.35791826248169,198.272277832031,7.98941516876221
2005-09-01,"Cleofas","Cleofas1",30.5135822296143,33.357536315918,0.154412060976028,0.00101191853173077,0.0113402679562569,0.331444084644318,2.46297192573547,197.655502319336,7.9817156791687
2005-10-01,"Cleofas","Cleofas1",29.235237121582,33.7143020629883,0.138241305947304,0.00148641178384423,0.00687096733599901,0.346399486064911,3.17511796951294,198.806854248047,7.99015760421753
2005-11-01,"Cleofas","Cleofas1",26.74582862854,34.1708106994629,0.140972957015038,0.00211931183002889,0.008367327041924,0.499344795942307,3.7626256942749,205.664901733398,7.99748134613037
2005-12-01,"Cleofas","Cleofas1",24.1291427612305,34.3121528625488,0.127987176179886,0.00168347603175789,0.00768647622317076,0.597561836242676,3.27471566200256,208.590362548828,7.99982404708862
2006-01-01,"Cleofas","Cleofas1",24.1382007598877,34.3377380371094,0.117422461509705,0.00169181614182889,0.00792617071419954,0.686241984367371,2.91917538642883,213.200347900391,7.99757099151611
2006-02-01,"Cleofas","Cleofas1",23.6159973144531,34.2930107116699,0.109693571925163,0.00102912692818791,0.00727643072605133,0.525450348854065,2.50966262817383,212.028778076172,8.01659679412842
2006-03-01,"Cleofas","Cleofas1",24.0212860107422,34.1450386047363,0.118801482021809,0.00217366125434637,0.00753587251529098,0.584174156188965,2.93471908569336,212.920883178711,8.00417232513428
2006-04-01,"Cleofas","Cleofas1",24.8498401641846,34.3178634643555,0.167840108275414,0.00306277326308191,0.012044258415699,0.647317588329315,3.4965934753418,212.315093994141,7.98771715164185
2006-05-01,"Cleofas","Cleofas1",27.1213626861572,33.4730567932129,0.198764935135841,0.0031998751219362,0.0143551714718342,0.565719902515411,3.68792247772217,207.957672119141,7.98335266113281
2006-06-01,"Cleofas","Cleofas1",28.7783908843994,33.7778358459473,0.220087006688118,0.00205439864657819,0.0153350988402963,0.43675285577774,2.78291010856628,202.772399902344,7.98565864562988
2006-07-01,"Cleofas","Cleofas1",30.3834381103516,33.1012649536133,0.192259356379509,0.00192188622895628,0.0125103490427136,0.372996389865875,2.88316106796265,197.758697509766,7.97432661056519
2006-08-01,"Cleofas","Cleofas1",30.58717918396,33.8504829406738,0.146442040801048,0.000785191077739,0.0118729462847114,0.451565533876419,2.30900073051453,197.662933349609,7.96770000457764
2006-09-01,"Cleofas","Cleofas1",29.9975929260254,33.5800437927246,0.126688361167908,0.000676540134008974,0.010699050500989,0.410411149263382,2.2046971321106,197.267333984375,7.98115110397339
2006-10-01,"Cleofas","Cleofas1",30.0297927856445,33.2098236083984,0.161613509058952,0.00114421220496297,0.0101707065477967,0.285468220710754,3.01226282119751,198.237564086914,8.00806331634521
2006-11-01,"Cleofas","Cleofas1",29.0045471191406,33.1919136047363,0.133056968450546,0.00144833046942949,0.00731697678565979,0.347932904958725,3.8092520236969,200.864334106445,8.00856113433838
2006-12-01,"Cleofas","Cleofas1",27.432373046875,33.8525619506836,0.131538167595863,0.00158830278087407,0.00609969161450863,0.36945903301239,3.61905169487,204.423767089844,8.0251293182373
2007-01-01,"Cleofas","Cleofas1",25.197229385376,34.0156402587891,0.135103017091751,0.00147855619434267,0.00637768534943461,0.460066258907318,3.60842275619507,210.706726074219,8.03836441040039
2007-02-01,"Cleofas","Cleofas1",24.4753513336182,33.9459686279297,0.129370629787445,0.00164124951697886,0.00727667193859816,0.499669402837753,3.40724110603333,214.725799560547,8.03986358642578
2007-03-01,"Cleofas","Cleofas1",23.8952045440674,34.0852432250977,0.125934615731239,0.00145622366108,0.0104962615296245,0.552444517612457,3.61115956306458,218.355178833008,8.0308141708374
2007-04-01,"Cleofas","Cleofas1",24.6145057678223,33.8260879516602,0.149433150887489,0.00216085370630026,0.0103451637551188,0.552502691745758,4.10022306442261,214.89501953125,8.01566314697266
2007-05-01,"Cleofas","Cleofas1",25.9547710418701,33.7724533081055,0.177666395902634,0.00203583179973066,0.0144043751060963,0.585925221443176,3.4636344909668,211.657348632812,7.9893970489502
2007-06-01,"Cleofas","Cleofas1",28.2874546051025,33.9367218017578,0.17426510155201,0.00168556603603065,0.0132297873497009,0.414958208799362,2.13573861122131,204.306793212891,7.97903490066528
2007-07-01,"Cleofas","Cleofas1",29.4777126312256,31.7222194671631,0.205768778920174,0.00231039361096919,0.0144486278295517,0.393239349126816,3.10319089889526,201.77848815918,7.97991514205933
2007-08-01,"Cleofas","Cleofas1",29.6268157958984,33.9720726013184,0.139280304312706,0.000942619342822582,0.00969013664871454,0.434031546115875,2.14775586128235,199.125503540039,7.97322940826416
2007-09-01,"Cleofas","Cleofas1",29.2588596343994,33.2460975646973,0.174006342887878,0.0011462492402643,0.0155059127137065,0.433150798082352,2.36809039115906,199.582153320312,7.98338937759399
2007-10-01,"Cleofas","Cleofas1",29.5709667205811,33.6764106750488,0.183679088950157,0.00183509394992143,0.0122434319928288,0.293438643217087,3.65707445144653,200.670852661133,8.01298904418945
2007-11-01,"Cleofas","Cleofas1",27.9248275756836,34.0755348205566,0.123366057872772,0.00149887020234019,0.00752525497227907,0.457673251628876,3.12720990180969,205.534561157227,7.99159145355225
2007-12-01,"Cleofas","Cleofas1",24.9104557037354,34.0826034545898,0.130857586860657,0.00195918907411397,0.00783874653279781,0.590542137622833,3.35489630699158,210.18359375,7.99797916412354
