Fecha,Mes,Isla,Sitio,Transecto,Área,Latitud,Longitud,Monitor,Temperatura,Profundidad,Especie,Talla,Abundancia,a,b
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_argentiventris,45,3,0.054,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_argentiventris,55,3,0.054,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cirrhitichthys_oxycephalus,1.3,9,0.038,3.02
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cirrhitichthys_oxycephalus,3.8,4,0.038,3.02
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Canthigaster_punctatissima,1.3,10,0.038,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Canthigaster_punctatissima,3.8,2,0.038,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Epinephelus_labriformis,27.5,6,0.054,3.05
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Epinephelus_labriformis,37.5,2,0.054,3.05
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Kyphosus_vaigiensis,37.5,30,0.077,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,12.5,2,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,17.5,3,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,27.5,4,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Abudefduf_troschelii,12.5,60,0.099,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Bodianus_diplotaenia,7.5,4,0.023,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Bodianus_diplotaenia,27.5,1,0.023,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Halichoeres_nicholsi,17.5,1,0.0097,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Halichoeres_chierchiae,1.3,20,0.01,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Halichoeres_chierchiae,3.8,3,0.01,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Azurina_atrilobata,1.3,50,0.04,3.05
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Chaetodon_humeralis,12.5,2,0.028,3.02
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Axoclinus_storeyae,1.3,2,0.01,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Acanthemblemaria_macrospilus,1.3,9,0.0045,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_3,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Gymnomuraena_zebra,55,1,0,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_viridis,17.5,40,0.043,2.98
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Haemulon_sexfasciatum,37.5,12,0.0263,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Epinephelus_labriformis,45,1,0.054,3.05
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Johnrandallia_nigrirostris,7.5,1,0.0275,3.09
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Johnrandallia_nigrirostris,12.5,2,0.0275,3.09
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,12.5,1,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,17.5,2,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,27.5,1,0.044,3.07
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Thalassoma_grammaticum,12.5,1,0.0093,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Stegastes_acapulcoensis,1.3,15,0.095,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Stegastes_acapulcoensis,3.8,10,0.095,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Stegastes_acapulcoensis,7.5,12,0.095,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Gymnothorax_castaneus,95,1,0.0009,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Azurina_atrilobata,1.3,300,0.04,3.05
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Seriola_rivoliana,45,1,0.01905,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_colonus,7.5,2,0.0115,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cephalopholis_colonus,27.5,2,0.0115,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Abudefduf_troschelii,12.5,60,0.099,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Cirrhitichthys_oxycephalus,1.3,10,0.038,3.02
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Canthigaster_punctatissima,1.3,11,0.038,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Kyphosus_vaigiensis,27.5,1,0.077,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Kyphosus_vaigiensis,37.5,3,0.077,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Sufflamen_verres,17.5,1,0.0234,2.95
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Sufflamen_verres,37.5,1,0.0234,2.95
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Halichoeres_nicholsi,12.5,4,0.0097,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Stegastes_flavilatus,1.3,11,0.095,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Stegastes_flavilatus,7.5,23,0.095,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Scarus_rubroviolaceus,37.5,3,0.028,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Scarus_rubroviolaceus,55,2,0.028,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Thalassoma_lucasanum,1.3,100,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Thalassoma_lucasanum,7.5,2,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Acanthurus_xanthopterus,22.5,2,0.086,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Acanthurus_xanthopterus,37.5,7,0.086,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Holacanthus_passer,7.5,1,0.036,2.93
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Mulloidichthys_dentatus,7.5,3,0.0095,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Mulloidichthys_dentatus,27.5,15,0.0095,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Prionurus_laticlavius,27.5,20,0.099,3
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Bodianus_diplotaenia,12.5,1,0.023,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Bodianus_diplotaenia,17.5,1,0.023,3.04
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_argentiventris,27.5,1,0.054,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_argentiventris,37.5,3,0.054,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Lutjanus_argentiventris,55,1,0.054,2.97
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Acanthemblemaria_macrospilus,1.3,3,0.0045,3.08
15/10/2023,Octubre,Madre,Madre5 ,Madre5_15Oct23_4,100,21.54747,-106.53206,Arturo_Ayala_Bocos,30,4,Ophioblennius_steindachneri,7.5,2,0,0
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Lutjanus_viridis,17.5,55,0.043,2.98
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Kyphosus_elegans,27.5,57,0.077,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Lutjanus_argentiventris,17.5,2,0.054,2.97
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Lutjanus_argentiventris,37.5,2,0.054,2.97
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Abudefduf_troschelii,7.5,45,0.099,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Sargocentron_suborbitale,7.5,1,0.05,2.98
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Bodianus_diplotaenia,3.8,20,0.023,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Bodianus_diplotaenia,17.5,1,0.023,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Arothron_meleagris,12.5,1,0.0269,2.88
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Arothron_meleagris,17.5,1,0.0269,2.88
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Epinephelus_labriformis,12.5,2,0.054,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Epinephelus_labriformis,17.5,4,0.054,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Stegastes_acapulcoensis,3.8,1,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Stegastes_acapulcoensis,7.5,16,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Stegastes_flavilatus,7.5,4,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Halichoeres_chierchiae,3.8,1,0.01,3.08
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Prionurus_laticlavius,17.5,32,0.099,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Cephalopholis_panamensis,17.5,1,0.044,3.07
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Halichoeres_nicholsi,12.5,3,0.0097,3.08
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Chaetodon_humeralis,7.5,1,0.028,3.02
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Thalassoma_lucasanum,3.8,30,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Caranx_sexfasciatus,17.5,2,0.0265,3.005
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Haemulon_sexfasciatum,12.5,3,0.0263,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Fistularia_commersonii,37.5,2,0.0028,2.9
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Pseudobalistes_naufragium,27.5,1,0.0234,2.95
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Mulloidichthys_dentatus,12.5,3,0.0095,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Mulloidichthys_dentatus,17.5,2,0.0095,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Thalassoma_grammaticum,12.5,1,0.0093,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Scarus_rubroviolaceus,12.5,1,0.028,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Hoplopagrus_guentherii,55,1,0.0228,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_5,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4,Acanthurus_nigricans,12.5,1,0.025,2.93
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Stegastes_flavilatus,3.8,1,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Stegastes_flavilatus,7.5,5,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Stegastes_acapulcoensis,3.8,11,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Stegastes_acapulcoensis,7.5,9,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Lutjanus_viridis,12.5,13,0.043,2.98
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Epinephelus_labriformis,12.5,2,0.054,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Epinephelus_labriformis,17.5,3,0.054,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Halichoeres_chierchiae,3.8,19,0.01,3.08
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Cirrhitichthys_oxycephalus,3.8,4,0.038,3.02
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Scarus_rubroviolaceus,17.5,1,0.028,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Scarus_rubroviolaceus,27.5,1,0.028,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Arothron_meleagris,12.5,2,0.0269,2.88
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Myripristis_leiognathus,7.5,5,0.062,3.9
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Kyphosus_elegans,17.5,20,0.077,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Kyphosus_elegans,27.5,47,0.077,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Caranx_caninus,75,2,0.0223,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Thalassoma_lucasanum,3.8,48,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Thalassoma_lucasanum,7.5,3,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Acanthurus_xanthopterus,37.5,1,0.086,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Ophioblennius_steindachneri,3.8,2,0,0
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Ophioblennius_steindachneri,12.5,1,0,0
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Johnrandallia_nigrirostris,7.5,6,0.0275,3.09
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Canthigaster_punctatissima,3.8,1,0.038,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Prionurus_laticlavius,7.5,3,0.099,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Holacanthus_passer,3.8,1,0.036,2.93
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_6,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,4.4,Mulloidichthys_dentatus,17.5,10,0.0095,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Stegastes_acapulcoensis,3.8,1,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Stegastes_acapulcoensis,7.5,5,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Stegastes_flavilatus,3.8,3,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Stegastes_flavilatus,7.5,2,0.095,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Thalassoma_lucasanum,3.8,47,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Thalassoma_lucasanum,7.5,32,0.0079,2.99
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Canthigaster_punctatissima,3.8,2,0.038,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Azurina_atrilobata,3.8,100,0.04,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Kyphosus_elegans,27.5,95,0.077,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Halichoeres_chierchiae,3.8,12,0.01,3.08
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Halichoeres_chierchiae,7.5,22,0.01,3.08
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Cephalopholis_panamensis,7.5,2,0.044,3.07
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Plagiotremus_azaleus,3.8,1,0.0053,3.05
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Mulloidichthys_dentatus,17.5,4,0.0095,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Holacanthus_passer,17.5,1,0.036,2.93
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Cirrhitichthys_oxycephalus,3.8,1,0.038,3.02
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Caranx_caninus,45,1,0.0223,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Prionurus_laticlavius,17.5,53,0.099,3
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Caranx_sexfasciatus,27.5,2,0.0265,3.005
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Axoclinus_storeyae,3.8,2,0.01,3.04
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Acanthurus_nigricans,12.5,1,0.025,2.93
15/10/2023,Octubre,Madre,Madre5,Madre5_15Oct23_7,100,21.54747,-106.53206,Georgina_Ramirez_Ortiz,31,5.6,Halichoeres_nicholsi,17.5,1,0.0097,3.08
